Word	Index	Count
quarter	99	1836
pocket	99	1837
anna	99	1838
stayed	98	1839
choose	98	1840
concern	98	1841
leads	98	1842
project	98	1843
attitude	98	1844
tha	98	1845
jean	98	1846
regular	98	1847
gordon	98	1848
fixed	98	1849
mac	98	1850
bedroom	98	1851
brilliant	98	1852
opportunity	97	1853
united	97	1854
director	97	1855
tapes	97	1856
frightened	97	1857
weight	97	1858
earlier	97	1859
cream	97	1860
negative	97	1861
clever	97	1862
recall	97	1863
loud	97	1864
wire	97	1865
ryan	97	1866
enterprise	97	1867
market	96	1868
suggest	96	1869
plays	96	1870
stomach	96	1871
player	96	1872
10	96	1873
mask	96	1874
dealing	96	1875
spirit	96	1876
swell	96	1877
england	96	1878
mood	96	1879
disease	96	1880
survive	96	1881
lift	96	1882
hildy	96	1883
hates	95	1884
believed	95	1885
leon	95	1886
5	95	1887
doors	95	1888
throat	95	1889
wet	95	1890
shape	95	1891
jerk	95	1892
upon	95	1893
italian	95	1894
baron	95	1895
continue	95	1896
pair	95	1897
earl	95	1898
leo	95	1899
freak	94	1900
cigarettes	94	1901
disappeared	94	1902
tellin'	94	1903
shirt	94	1904
particular	94	1905
trunk	94	1906
streets	94	1907
sally	94	1908
victor	94	1909
dancing	94	1910
princess	94	1911
per	94	1912
dozen	94	1913
magazine	94	1914
tim	94	1915
hook	94	1916
falling	94	1917
understood	94	1918
waited	93	1919
ordered	93	1920
charming	93	1921
monday	93	1922
showing	93	1923
several	93	1924
defense	93	1925
cook	93	1926
someone's	93	1927
garage	93	1928
dare	92	1929
covered	92	1930
finding	92	1931
actor	92	1932
tony	92	1933
prepared	92	1934
chances	92	1935
nerve	92	1936
buying	92	1937
el	92	1938
rachel	92	1939
issue	91	1940
lies	91	1941
switch	91	1942
pleased	91	1943
smile	91	1944
joint	91	1945
weapon	91	1946
invited	91	1947
grown	91	1948
mitchell	91	1949
chicago	91	1950
military	91	1951
trap	91	1952
roof	91	1953
draw	91	1954
ends	91	1955
monsieur	91	1956
steve	91	1957
7	90	1958
heading	90	1959
powerful	90	1960
hell's	90	1961
nightmare	90	1962
however	90	1963
funeral	90	1964
sending	90	1965
final	90	1966
confused	90	1967
driver	90	1968
county	90	1969
opera	90	1970
alan	90	1971
century	90	1972
witch	90	1973
caesar	90	1974
jackie	90	1975
	90	1976
cancer	89	1977
non	89	1978
block	89	1979
china	89	1980
video	89	1981
carefully	89	1982
bust	89	1983
tickets	89	1984
oughta	89	1985
became	89	1986
swim	89	1987
pilot	89	1988
match	89	1989
someday	89	1990
downtown	89	1991
changes	89	1992
midnight	89	1993
shhh	89	1994
riding	89	1995
hmmm	89	1996
breathe	89	1997
beth	89	1998
roy	89	1999
ellie	89	2000
proper	88	2001
opening	88	2002
flat	88	2003
jones	88	2004
thoughts	88	2005
investigation	88	2006
bay	88	2007
stock	88	2008
legal	88	2009
ruin	88	2010
chest	88	2011
sixteen	88	2012
noise	88	2013
telephone	88	2014
horses	88	2015
restaurant	88	2016
theo	88	2017
social	87	2018
sarah	87	2019
chick	87	2020
ocean	87	2021
created	87	2022
talent	87	2023
mail	87	2024
20	87	2025
interview	87	2026
li	87	2027
yellow	87	2028
access	87	2029
fred	87	2030
paint	87	2031
agreed	87	2032
staff	87	2033
thursday	87	2034
weak	87	2035
carter	87	2036
physical	87	2037
drinks	87	2038
destroyed	87	2039
williams	87	2040
unusual	87	2041
romantic	87	2042
glasses	87	2043
hollywood	87	2044
sailor	87	2045
jane	87	2046
practically	86	2047
woke	86	2048
naked	86	2049
touched	86	2050
responsibility	86	2051
likely	86	2052
fantastic	86	2053
6	86	2054
virus	86	2055
sh	86	2056
wade	86	2057
rooms	86	2058
ill	86	2059
shock	86	2060
brings	86	2061
lips	86	2062
karl	86	2063
thinkin'	86	2064
claire	86	2065
reed	86	2066
margo	86	2067
suck	85	2068
pure	85	2069
harm	85	2070
nor	85	2071
crack	85	2072
hurts	85	2073
finger	85	2074
odd	85	2075
style	85	2076
bullet	85	2077
alice	85	2078
milk	85	2079
creature	85	2080
ye	85	2081
doll	85	2082
everyone's	85	2083
huge	84	2084
repeat	84	2085
pussy	84	2086
headed	84	2087
miracle	84	2088
ruined	84	2089
planned	84	2090
lesson	84	2091
fourteen	84	2092
fake	84	2093
3	84	2094
bat	84	2095
script	84	2096
impressed	83	2097
among	83	2098
nicky	83	2099
4	83	2100
talks	83	2101
slept	83	2102
nasty	83	2103
sexual	83	2104
hire	83	2105
pray	83	2106
bond	83	2107
piano	83	2108
hm	83	2109
lenny	83	2110
direct	82	2111
smells	82	2112
manage	82	2113
jury	82	2114
murderer	82	2115
selling	82	2116
brave	82	2117
laughing	82	2118
exist	82	2119
expert	82	2120
angel	82	2121
finds	82	2122
spring	82	2123
checking	82	2124
health	82	2125
seventeen	82	2126
honestly	82	2127
rate	82	2128
thin	82	2129
jabez	82	2130
statement	81	2131
parts	81	2132
gang	81	2133
guests	81	2134
woods	81	2135
dad's	81	2136
wondered	81	2137
dies	81	2138
complicated	81	2139
lisa	81	2140
connection	81	2141
central	81	2142
range	81	2143
castle	81	2144
jesse	81	2145
sean	81	2146
kay	81	2147
loser	80	2148
reputation	80	2149
signed	80	2150
toward	80	2151
drag	80	2152
edward	80	2153
burning	80	2154
grade	80	2155
facts	80	2156
pills	80	2157
stolen	80	2158
deliver	80	2159
policy	80	2160
reality	80	2161
passing	80	2162
baseball	80	2163
moves	80	2164
tongue	80	2165
linda	80	2166
gosh	79	2167
decent	79	2168
score	79	2169
nearly	79	2170
rush	79	2171
pulling	79	2172
frankly	79	2173
pink	79	2174
arrived	79	2175
learning	79	2176
that'd	79	2177
lad	79	2178
banks	79	2179
mile	79	2180
tower	79	2181
invite	79	2182
con	79	2183
france	79	2184
grew	79	2185
grateful	79	2186
newspaper	79	2187
cake	78	2188
thy	78	2189
scary	78	2190
ashamed	78	2191
crowd	78	2192
intelligence	78	2193
jobs	78	2194
wa	78	2195
loaded	78	2196
realized	78	2197
hunting	78	2198
wife's	78	2199
assistant	78	2200
texas	78	2201
thief	78	2202
female	78	2203
attractive	78	2204
rat	78	2205
younger	78	2206
barely	78	2207
garbage	78	2208
trees	78	2209
tall	77	2210
safety	77	2211
pity	77	2212
bath	77	2213
kinds	77	2214
details	77	2215
introduce	77	2216
source	77	2217
nuclear	77	2218
belongs	77	2219
clearly	77	2220
soldiers	77	2221
nothing's	77	2222
whatta	77	2223
humor	77	2224
soldier	77	2225
arrested	77	2226
disappear	77	2227
museum	77	2228
freedom	77	2229
x	77	2230
plant	77	2231
kelly	77	2232
wood	77	2233
int	77	2234
gay	76	2235
expensive	76	2236
patrick	76	2237
pre	76	2238
battle	76	2239
tour	76	2240
permission	76	2241
coast	76	2242
aboard	76	2243
sat	76	2244
solid	76	2245
tear	76	2246
saving	76	2247
screen	76	2248
knowledge	76	2249
mixed	76	2250
genius	76	2251
intend	76	2252
sweetie	76	2253
target	76	2254
borrow	76	2255
ghost	76	2256
yard	76	2257
wasting	76	2258
terms	76	2259
prom	75	2260
appointment	75	2261
shoulda	75	2262
europe	75	2263
unit	75	2264
section	75	2265
armed	75	2266
grave	75	2267
snow	75	2268
tied	75	2269
babies	75	2270
example	75	2271
coke	75	2272
lousy	75	2273
punch	75	2274
friendly	75	2275
terry	75	2276
louise	75	2277
starfleet	75	2278
screwed	74	2279
offense	74	2280
kicked	74	2281
distance	74	2282
route	74	2283
recently	74	2284
guts	74	2285
wallet	74	2286
sisters	74	2287
harder	74	2288
spoken	74	2289
motel	74	2290
systems	74	2291
christ's	74	2292
quot	74	2293
dammit	74	2294
snake	74	2295
artist	74	2296
hidden	74	2297
phil	74	2298
shake	74	2299
fingers	74	2300
sky	74	2301
poison	74	2302
chauncey	74	2303
vada	74	2304
object	73	2305
climb	73	2306
although	73	2307
knees	73	2308
loan	73	2309
lets	73	2310
hon	73	2311
buck	73	2312
goddamnit	73	2313
signs	73	2314
exciting	73	2315
tunnel	73	2316
royal	73	2317
affair	73	2318
dirt	73	2319
brian	73	2320
bullets	73	2321
howard	73	2322
mitch	73	2323
baxter	73	2324
'til	72	2325
request	72	2326
tits	72	2327
wheel	72	2328
rights	72	2329
desperate	72	2330
whore	72	2331
insist	72	2332
equipment	72	2333
growing	72	2334
pro	72	2335
ended	72	2336
prepare	72	2337
aside	72	2338
offered	72	2339
stage	72	2340
member	72	2341
prince	72	2342
rome	72	2343
clock	72	2344
exact	72	2345
ahh	72	2346
jeez	72	2347
original	72	2348
bored	72	2349
frankie	72	2350
janet	72	2351
reckon	72	2352
ethan	72	2353
eventually	71	2354
firm	71	2355
falls	71	2356
breathing	71	2357
vice	71	2358
divorced	71	2359
official	71	2360
terribly	71	2361
alarm	71	2362
8	71	2363
points	71	2364
basement	71	2365
cents	71	2366
pie	71	2367
knocked	71	2368
student	71	2369
panic	71	2370
what'll	71	2371
inspector	71	2372
fancy	71	2373
craig	71	2374
hill	71	2375
society	71	2376
period	71	2377
amount	71	2378
neighbor	71	2379
blonde	70	2380
male	70	2381
medicine	70	2382
tricks	70	2383
prick	70	2384
miller	70	2385
nigger	70	2386
partners	70	2387
who'd	70	2388
screaming	70	2389
silver	70	2390
ricky	70	2391
theater	70	2392
yup	70	2393
popular	69	2394
grandfather	69	2395
guards	69	2396
regret	69	2397
bags	69	2398
confidence	69	2399
tuesday	69	2400
memories	69	2401
behavior	69	2402
fo	69	2403
wha	69	2404
illegal	69	2405
kills	69	2406
below	69	2407
attacked	69	2408
engaged	69	2409
entirely	69	2410
singing	69	2411
mozart	69	2412
village	69	2413
shots	69	2414
event	69	2415
flesh	69	2416
rope	69	2417
ninety	69	2418
wayne	69	2419
simone	69	2420
title	68	2421
diego	68	2422
mustn't	68	2423
conference	68	2424
cleaned	68	2425
shoe	68	2426
gear	68	2427
trained	68	2428
fifth	68	2429
bug	68	2430
emperor	68	2431
elizabeth	68	2432
plain	68	2433
ca	68	2434
fourth	68	2435
dreaming	68	2436
powers	68	2437
chase	68	2438
standard	68	2439
walks	68	2440
edge	68	2441
league	68	2442
desire	68	2443
tests	68	2444
santa	68	2445
lois	68	2446
image	67	2447
sin	67	2448
fought	67	2449
thousands	67	2450
carried	67	2451
routine	67	2452
lower	67	2453
release	67	2454
goddam	67	2455
suits	67	2456
deck	67	2457
sweat	67	2458
chasing	67	2459
penny	67	2460
helen	67	2461
millions	67	2462
bastards	67	2463
sonofabitch	67	2464
traffic	67	2465
mountain	67	2466
committee	67	2467
add	67	2468
claim	67	2469
families	67	2470
german	67	2471
steady	67	2472
lawyers	67	2473
kennedy	67	2474
handsome	67	2475
gale	67	2476
elevator	67	2477
gate	67	2478
o'	67	2479
karen	67	2480
eric	67	2481
jessica	67	2482
jeanne	67	2483
extremely	66	2484
higher	66	2485
capable	66	2486
term	66	2487
victims	66	2488
victim	66	2489
easily	66	2490
francisco	66	2491
warn	66	2492
slip	66	2493
squad	66	2494
skip	66	2495
pathetic	66	2496
commission	66	2497
cutting	66	2498
circumstances	66	2499
agency	66	2500
wherever	66	2501
anyhow	66	2502
sensitive	66	2503
fellas	66	2504
cabin	66	2505
satisfied	66	2506
jam	66	2507
race	66	2508
wanting	66	2509
unhappy	66	2510
albert	66	2511
fate	66	2512
florida	66	2513
pee	66	2514
print	66	2515
doug	66	2516
bureau	66	2517
gardiner	66	2518
particularly	65	2519
model	65	2520
wit	65	2521
super	65	2522
explanation	65	2523
forced	65	2524
assure	65	2525
bull	65	2526
shopping	65	2527
arranged	65	2528
stake	65	2529
destiny	65	2530
season	65	2531
stealing	65	2532
fucker	65	2533
foolish	65	2534
political	65	2535
ellen	65	2536
un	65	2537
badly	65	2538
sport	65	2539
bu	65	2540
champagne	65	2541
reasonable	65	2542
studio	65	2543
parking	65	2544
ordinary	65	2545
joseph	65	2546
sandy	65	2547
nineteen	65	2548
bible	65	2549
agnes	65	2550
anti	65	2551
metal	65	2552
performance	65	2553
miami	65	2554
claudia	65	2555
bothering	64	2556
makin'	64	2557
refuse	64	2558
row	64	2559
psycho	64	2560
secrets	64	2561
anne	64	2562
union	64	2563
collect	64	2564
los	64	2565
stairs	64	2566
filled	64	2567
em	64	2568
parties	64	2569
wound	64	2570
sayin'	64	2571
series	64	2572
throwing	64	2573
laura	64	2574
healthy	64	2575
fishing	64	2576
casino	64	2577
otis	64	2578
bowling	64	2579
marsh	64	2580
progress	63	2581
nail	63	2582
sexy	63	2583
wi	63	2584
admire	63	2585
birth	63	2586
process	63	2587
reporter	63	2588
murders	63	2589
bury	63	2590
bein'	63	2591
sale	63	2592
pattern	63	2593
bills	63	2594
people's	63	2595
guarantee	63	2596
sneak	63	2597
hung	63	2598
romeo	63	2599
changing	63	2600
toilet	63	2601
juice	63	2602
emotional	63	2603
walls	63	2604
herr	63	2605
appears	63	2606
bread	63	2607
alexander	63	2608
valley	63	2609
peel	63	2610
madam	63	2611
value	63	2612
mayor	63	2613
deny	63	2614
ol'	63	2615
spending	63	2616
kirk	63	2617
dawn	63	2618
superman	63	2619
thelma	63	2620
mystery	62	2621
uniform	62	2622
susie	62	2623
create	62	2624
officers	62	2625
failure	62	2626
understanding	62	2627
taxi	62	2628
holes	62	2629
beam	62	2630
cases	62	2631
shift	62	2632
direction	62	2633
winter	62	2634
goddamned	62	2635
directly	62	2636
settled	62	2637
mo	62	2638
lo	62	2639
notes	62	2640
audience	62	2641
focus	62	2642
goodness	62	2643
owns	62	2644
available	62	2645
caused	62	2646
willie	62	2647
lotta	62	2648
cast	62	2649
dope	62	2650
diane	62	2651
university	62	2652
pearl	62	2653
catherine	62	2654
jon	62	2655
stu	62	2656
shelly	62	2657
barnes	62	2658
workin'	61	2659
considering	61	2660
discovered	61	2661
unfortunately	61	2662
describe	61	2663
fed	61	2664
bleeding	61	2665
warning	61	2666
woman's	61	2667
rescue	61	2668
served	61	2669
congress	61	2670
threat	61	2671
reward	61	2672
authority	61	2673
minds	61	2674
slowly	61	2675
vote	61	2676
thi	61	2677
port	61	2678
cure	61	2679
claude	61	2680
jewish	61	2681
drew	61	2682
mason	61	2683
argue	60	2684
there'll	60	2685
impression	60	2686
takin'	60	2687
including	60	2688
fail	60	2689
closing	60	2690
zone	60	2691
thirteen	60	2692
cleaning	60	2693
mirror	60	2694
courage	60	2695
appear	60	2696
homer	60	2697
argument	60	2698
boston	60	2699
meal	60	2700
virgin	60	2701
sand	60	2702
holds	60	2703
deeds	60	2704
helps	60	2705
rare	60	2706
trace	60	2707
federation	60	2708
bum	60	2709
di	60	2710
grandma	60	2711
frances	60	2712
jews	60	2713
pa	59	2714
veronica	59	2715
effect	59	2716
considered	59	2717
convince	59	2718
americans	59	2719
vision	59	2720
fully	59	2721
candy	59	2722
thrown	59	2723
universe	59	2724
joking	59	2725
cheese	59	2726
mob	59	2727
schedule	59	2728
degrees	59	2729
darlin'	59	2730
protection	59	2731
monkey	59	2732
chocolate	59	2733
palace	59	2734
sore	59	2735
laws	59	2736
odds	59	2737
ow	59	2738
assignment	59	2739
chip	59	2740
stan	59	2741
jennifer	59	2742
's	59	2743
spell	59	2744
staring	59	2745
tiny	59	2746
ghosts	59	2747
doyle	59	2748
kevin	59	2749
wyatt	59	2750
dickie	59	2751
heather	59	2752
thats	59	2753
therapy	58	2754
button	58	2755
mom's	58	2756
remembered	58	2757
se	58	2758
mars	58	2759
surface	58	2760
foreign	58	2761
cats	58	2762
sharp	58	2763
basic	58	2764
leader	58	2765
chain	58	2766
puts	58	2767
avoid	58	2768
swimming	58	2769
mass	58	2770
blown	58	2771
machines	58	2772
avenue	58	2773
confession	58	2774
pin	58	2775
egg	58	2776
material	58	2777
charges	58	2778
russia	58	2779
lex	58	2780
jamie	58	2781
vince	58	2782
viktor	58	2783
doe	58	2784
ad	57	2785
package	57	2786
fort	57	2787
homicide	57	2788
success	57	2789
hal	57	2790
girl's	57	2791
dust	57	2792
shrink	57	2793
trusted	57	2794
underground	57	2795
skipper	57	2796
figures	57	2797
tooth	57	2798
worrying	57	2799
world's	57	2800
duke	57	2801
scream	57	2802
net	57	2803
hannah	57	2804
parker	57	2805
robbed	57	2806
mighty	57	2807
jumped	57	2808
coincidence	57	2809
why's	57	2810
oxygen	57	2811
revenge	57	2812
painting	57	2813
citizen	57	2814
chris	57	2815
outa	57	2816
gus	57	2817
lou	57	2818
oswald	57	2819
wendy	57	2820
loss	56	2821
interests	56	2822
ships	56	2823
raised	56	2824
suspicious	56	2825
priest	56	2826
50	56	2827
sucks	56	2828
bell	56	2829
dallas	56	2830
highly	56	2831
library	56	2832
hits	56	2833
treasure	56	2834
hurting	56	2835
sales	56	2836
empire	56	2837
sheila	56	2838
ancient	56	2839
remain	56	2840
tax	56	2841
pizza	56	2842
boots	56	2843
wing	56	2844
exercise	56	2845
compliment	56	2846
patients	56	2847
cocaine	56	2848
community	56	2849
approach	56	2850
pride	56	2851
curse	56	2852
brand	56	2853
inch	56	2854
hundreds	56	2855
bone	56	2856
basically	56	2857
scratch	56	2858
reaction	56	2859
boy's	56	2860
winning	56	2861
marks	56	2862
lucy	56	2863
rabbit	56	2864
graham	56	2865
kate	56	2866
vincent	56	2867
counting	56	2868
starling	56	2869
governor	56	2870
del	56	2871
toby	56	2872
sulu	56	2873
becoming	55	2874
warrant	55	2875
journey	55	2876
serial	55	2877
civil	55	2878
reports	55	2879
stops	55	2880
outfit	55	2881
assholes	55	2882
toast	55	2883
stood	55	2884
turkey	55	2885
politics	55	2886
embarrassing	55	2887
eaten	55	2888
marcus	55	2889
africa	55	2890
cent	55	2891
daddy's	55	2892
enemies	55	2893
fee	55	2894
treated	55	2895
stroke	55	2896
presence	55	2897
detail	55	2898
tail	55	2899
barbara	55	2900
dignan	55	2901
vessel	55	2902
lester	55	2903
orange	55	2904
ranch	55	2905
barry	55	2906
border	55	2907
thee	55	2908
objection	55	2909
johnnie	55	2910
marge	55	2911
mulwray	55	2912
dating	54	2913
pleasant	54	2914
beast	54	2915
bound	54	2916
based	54	2917
deputy	54	2918
swing	54	2919
sounded	54	2920
pen	54	2921
sub	54	2922
embarrassed	54	2923
checks	54	2924
stones	54	2925
fuel	54	2926
customers	54	2927
policeman	54	2928
coulda	54	2929
senior	54	2930
mate	54	2931
homework	54	2932
singer	54	2933
le	54	2934
escaped	54	2935
possibility	54	2936
fox	54	2937
12	54	2938
rocks	54	2939
led	54	2940
frozen	54	2941
rude	54	2942
julie	54	2943
lover	54	2944
dunbar	54	2945
nathan	54	2946
beats	54	2947
degree	54	2948
headache	54	2949
jokes	54	2950
plate	54	2951
nut	54	2952
cowboy	54	2953
warned	54	2954
tent	54	2955
glenn	54	2956
lydia	54	2957
stronger	54	2958
scar	54	2959
scotty	54	2960
article	54	2961
horror	54	2962
robinson	54	2963
awfully	53	2964
mistakes	53	2965
kissed	53	2966
spread	53	2967
events	53	2968
precisely	53	2969
surrender	53	2970
tries	53	2971
received	53	2972
sec	53	2973
clue	53	2974
secure	53	2975
stands	53	2976
teddy	53	2977
'the	53	2978
jill	53	2979
advantage	53	2980
slipped	53	2981
design	53	2982
confess	53	2983
zoo	53	2984
suffering	53	2985
kansas	53	2986
shown	53	2987
exchange	53	2988
austin	53	2989
junk	53	2990
patience	53	2991
football	53	2992
wings	53	2993
josh	53	2994
reverend	53	2995
carpenter	53	2996
holly	53	2997
webster	53	2998
jacqueline	53	2999
wide	52	3000
15	52	3001
continued	52	3002
rip	52	3003
badge	52	3004
burns	52	3005
delivery	52	3006
life's	52	3007
helluva	52	3008
bothered	52	3009
te	52	3010
anytime	52	3011
wolf	52	3012
useless	52	3013
miserable	52	3014
agents	52	3015
location	52	3016
filthy	52	3017
windows	52	3018
supper	52	3019
beef	52	3020
believes	52	3021
touching	52	3022
exit	52	3023
cave	52	3024
